Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
United States,USA,1985,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,36.2380023034271
United States,USA,1984,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,35.4708635557639
United States,USA,1983,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,34.9638230432899
United States,USA,1982,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,33.3998319228991
United States,USA,1981,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,32.8421147944417
United States,USA,1980,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,30.9371435935936
United States,USA,1979,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,28.8855208074618
United States,USA,1978,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,27.9790815370197
United States,USA,1977,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,27.2106771004496
United States,USA,1976,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,27.6487992089055
United States,USA,1975,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,26.1480987702404
United States,USA,1974,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,26.0359691519825
United States,USA,1973,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,25.3982030128132
United States,USA,1972,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,24.6609697045645
United States,USA,1971,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,25.4388932936734
United States,USA,1970,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,27.0056069319604
United States,USA,1969,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,28.7955362764097
United States,USA,1968,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,29.7684768668287
United States,USA,1967,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,31.4960176776021
United States,USA,1966,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,31.8271900573748
United States,USA,1965,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,32.1892306045227
United States,USA,1964,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,32.2492617561532
United States,USA,1963,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,31.6685907488873
United States,USA,1962,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,30.8506185100028
United States,USA,1961,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,30.8338032974293
United States,USA,1960,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,31.7818089559812
United States,USA,2016,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,37873.390625
United States,USA,2015,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,29416.03125
United States,USA,2014,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,3348.703125
United States,USA,2013,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,64461.453125
United States,USA,2012,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,-1686.90625
United States,USA,2011,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,2913.90625
United States,USA,2010,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,85723
United States,USA,2009,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,114027.5
United States,USA,2008,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,109824.09375
United States,USA,2007,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,102610.5
United States,USA,2006,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,90576.796875
United States,USA,2005,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,64437.90625
United States,USA,2004,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,58947.296875
United States,USA,2003,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,26838.90625
United States,USA,2002,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,38003.59375
United States,USA,2001,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,118677.59375
United States,USA,2000,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,109549.90625
United States,USA,1999,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,141874.203125
United States,USA,1998,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,148570
United States,USA,1997,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,118950.90625
United States,USA,1996,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,14821.09375
United States,USA,1995,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,5925.40625
United States,USA,1994,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,-11868.203125
United States,USA,1993,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,-7607.09375
United States,USA,1992,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,-12788.203125
United States,USA,1991,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,-15758.5
United States,USA,1990,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,-11271
United States,USA,1989,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,160964.003125
United States,USA,1988,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,196775.403125
United States,USA,1987,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,-2819.19687499979
United States,USA,1986,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,154790.196875
United States,USA,1985,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,159184.096875
United States,USA,1984,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,154457.896875
United States,USA,1983,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,157170.5
United States,USA,1982,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,130211.3
United States,USA,1981,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,140749.003125
United States,USA,1980,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,134115.6
United States,USA,1979,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,143937.09375
United States,USA,1978,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,136714.603125
United States,USA,1977,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,129745.09375
United States,USA,1976,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,112316.15
United States,USA,1975,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,89818.8262499999
United States,USA,1974,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,104390.4
United States,USA,1973,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,92328.6799999999
United States,USA,1972,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,90579.74375
United States,USA,1971,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,92014.9262500001
United States,USA,1970,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,-90110.50625
United States,USA,2012,Other greenhouse gas emissions (% change from 1990),EN.ATM.GHGO.ZG,120.230689681703
United States,USA,2011,Other greenhouse gas emissions (% change from 1990),EN.ATM.GHGO.ZG,120.230689681703
United States,USA,2010,Other greenhouse gas emissions (% change from 1990),EN.ATM.GHGO.ZG,120.230689681703
United States,USA,2009,Other greenhouse gas emissions (% change from 1990),EN.ATM.GHGO.ZG,156.393212253968
United States,USA,2008,Other greenhouse gas emissions (% change from 1990),EN.ATM.GHGO.ZG,90.2905316419032
United States,USA,2007,Other greenhouse gas emissions (% change from 1990),EN.ATM.GHGO.ZG,103.348954774006
United States,USA,2006,Other greenhouse gas emissions (% change from 1990),EN.ATM.GHGO.ZG,71.0292047774001
United States,USA,2005,Other greenhouse gas emissions (% change from 1990),EN.ATM.GHGO.ZG,119.559122363175
United States,USA,2004,Other greenhouse gas emissions (% change from 1990),EN.ATM.GHGO.ZG,150.179333535484
United States,USA,2003,Other greenhouse gas emissions (% change from 1990),EN.ATM.GHGO.ZG,40.1911344741285
United States,USA,2002,Other greenhouse gas emissions (% change from 1990),EN.ATM.GHGO.ZG,62.9181809130283
United States,USA,2001,Other greenhouse gas emissions (% change from 1990),EN.ATM.GHGO.ZG,11.0386296881294
United States,USA,2000,Other greenhouse gas emissions (% change from 1990),EN.ATM.GHGO.ZG,23.9804577361206
United States,USA,1999,Other greenhouse gas emissions (% change from 1990),EN.ATM.GHGO.ZG,17.2960689183868
United States,USA,1998,Other greenhouse gas emissions (% change from 1990),EN.ATM.GHGO.ZG,-1.17681268301073
United States,USA,1997,Other greenhouse gas emissions (% change from 1990),EN.ATM.GHGO.ZG,9.33484795684227
United States,USA,1996,Other greenhouse gas emissions (% change from 1990),EN.ATM.GHGO.ZG,-2.36126259860515
United States,USA,1995,Other greenhouse gas emissions (% change from 1990),EN.ATM.GHGO.ZG,-16.0373964164973
United States,USA,1994,Other greenhouse gas emissions (% change from 1990),EN.ATM.GHGO.ZG,-17.7148155523473
United States,USA,1993,Other greenhouse gas emissions (% change from 1990),EN.ATM.GHGO.ZG,-20.8271292604443
United States,USA,1992,Other greenhouse gas emissions (% change from 1990),EN.ATM.GHGO.ZG,-24.4127251003589
United States,USA,1991,Other greenhouse gas emissions (% change from 1990),EN.ATM.GHGO.ZG,-9.73515208841539
United States,USA,2020,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,5505180.89
United States,USA,2019,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,6039739.492
United States,USA,2018,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,6154645.789
United States,USA,2017,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,5947835.047
United States,USA,2016,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,6003240.816
United States,USA,2015,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,6112057.281
United States,USA,2014,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,6224268.726
United States,USA,2013,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,6177416.993
United States,USA,2012,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,6036576.77
United States,USA,2011,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,6254958.264
United States,USA,2010,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,6454244.95
United States,USA,2009,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,6184149.347
United States,USA,2008,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,6601049.857
United States,USA,2007,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,6787855.005
United States,USA,2006,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,6683781.075
United States,USA,2005,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,6772890.756
United States,USA,2004,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,6752991.006
United States,USA,2003,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,6670155.705
United States,USA,2002,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,6605762.539
United States,USA,2001,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,6759405.527
United States,USA,2000,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,6810655.857
United States,USA,1999,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,6647798.804
United States,USA,1998,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,6646954.438
United States,USA,1997,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,6600798.258
United States,USA,1996,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,6338951.954
United States,USA,1995,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,6168767.255
United States,USA,1994,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,6100512.901
United States,USA,1993,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,6006008.717
United States,USA,1992,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,5894661.485
United States,USA,1991,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,5810376.768
United States,USA,1990,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,5855541.47
United States,USA,2012,Total greenhouse gas emissions (% change from 1990),EN.ATM.GHGT.ZG,3.38565583699368
United States,USA,2011,Total greenhouse gas emissions (% change from 1990),EN.ATM.GHGT.ZG,7.09833507210476
United States,USA,2010,Total greenhouse gas emissions (% change from 1990),EN.ATM.GHGT.ZG,9.40754030412803
United States,USA,2009,Total greenhouse gas emissions (% change from 1990),EN.ATM.GHGT.ZG,7.62660235966743
United States,USA,2008,Total greenhouse gas emissions (% change from 1990),EN.ATM.GHGT.ZG,8.35870085747552
United States,USA,2007,Total greenhouse gas emissions (% change from 1990),EN.ATM.GHGT.ZG,16.1806237144203
United States,USA,2006,Total greenhouse gas emissions (% change from 1990),EN.ATM.GHGT.ZG,13.9827302175236
United States,USA,2005,Total greenhouse gas emissions (% change from 1990),EN.ATM.GHGT.ZG,17.0583270936142
United States,USA,2004,Total greenhouse gas emissions (% change from 1990),EN.ATM.GHGT.ZG,18.0599920780216
United States,USA,2003,Total greenhouse gas emissions (% change from 1990),EN.ATM.GHGT.ZG,13.9365819637527
United States,USA,2002,Total greenhouse gas emissions (% change from 1990),EN.ATM.GHGT.ZG,13.7822753189794
United States,USA,2001,Total greenhouse gas emissions (% change from 1990),EN.ATM.GHGT.ZG,11.1657702086841
United States,USA,2000,Total greenhouse gas emissions (% change from 1990),EN.ATM.GHGT.ZG,13.5759062341537
United States,USA,1999,Total greenhouse gas emissions (% change from 1990),EN.ATM.GHGT.ZG,10.9523151822898
United States,USA,1998,Total greenhouse gas emissions (% change from 1990),EN.ATM.GHGT.ZG,9.98880802582294
United States,USA,1997,Total greenhouse gas emissions (% change from 1990),EN.ATM.GHGT.ZG,9.58787378321404
United States,USA,1996,Total greenhouse gas emissions (% change from 1990),EN.ATM.GHGT.ZG,7.19708068333704
United States,USA,1995,Total greenhouse gas emissions (% change from 1990),EN.ATM.GHGT.ZG,3.73532606698381
United States,USA,1994,Total greenhouse gas emissions (% change from 1990),EN.ATM.GHGT.ZG,3.89312353209741
United States,USA,1993,Total greenhouse gas emissions (% change from 1990),EN.ATM.GHGT.ZG,2.38931822013468
United States,USA,1992,Total greenhouse gas emissions (% change from 1990),EN.ATM.GHGT.ZG,0.022895674585155
United States,USA,1991,Total greenhouse gas emissions (% change from 1990),EN.ATM.GHGT.ZG,-1.01774361815055
United States,USA,2010,HFC gas emissions (thousand metric tons of CO2 equivalent),EN.ATM.HFCG.KT.CE,300896
United States,USA,2008,HFC gas emissions (thousand metric tons of CO2 equivalent),EN.ATM.HFCG.KT.CE,240127
United States,USA,2005,HFC gas emissions (thousand metric tons of CO2 equivalent),EN.ATM.HFCG.KT.CE,186290
United States,USA,2000,HFC gas emissions (thousand metric tons of CO2 equivalent),EN.ATM.HFCG.KT.CE,112665
United States,USA,1990,HFC gas emissions (thousand metric tons of CO2 equivalent),EN.ATM.HFCG.KT.CE,29185.8
United States,USA,2020,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,748241.4029
United States,USA,2019,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,784496.7542
United States,USA,2018,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,743778.7354
United States,USA,2017,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,699987.0767
United States,USA,2016,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,683241.848
United States,USA,2015,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,701609.3867
United States,USA,2014,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,699258.6755
United States,USA,2013,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,673728.7085
United States,USA,2012,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,670527.6668
United States,USA,2011,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,658406.021
United States,USA,2010,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,652865.7235
United States,USA,2009,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,634800.939
United States,USA,2008,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,644011.7501
United States,USA,2007,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,635897.8313
United States,USA,2006,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,629839.6581
United States,USA,2005,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,628705.6845
United States,USA,2004,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,628208.1534
United States,USA,2003,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,629533.4808
United States,USA,2002,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,629289.8626
United States,USA,2001,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,636380.034
United States,USA,2000,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,641918.4319
United States,USA,1999,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,645891.4904
United States,USA,1998,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,658402.6484
United States,USA,1997,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,670913.8476
United States,USA,1996,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,679461.396
United States,USA,1995,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,681621.5366
United States,USA,1994,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,683588.0636
United States,USA,1993,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,670921.0566
United States,USA,1992,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,678006.8077
United States,USA,1991,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,674904.591
United States,USA,1990,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,672858.2748
United States,USA,2012,Methane emissions (% change from 1990),EN.ATM.METH.ZG,-21.6152561963252
United States,USA,2011,Methane emissions (% change from 1990),EN.ATM.METH.ZG,-19.2409427165342
United States,USA,2010,Methane emissions (% change from 1990),EN.ATM.METH.ZG,-17.7102610266673
United States,USA,2009,Methane emissions (% change from 1990),EN.ATM.METH.ZG,-17.0851394839689
United States,USA,2008,Methane emissions (% change from 1990),EN.ATM.METH.ZG,-14.0892295918047
United States,USA,2007,Methane emissions (% change from 1990),EN.ATM.METH.ZG,-14.8423238336606
United States,USA,2006,Methane emissions (% change from 1990),EN.ATM.METH.ZG,-15.1915826584446
United States,USA,2005,Methane emissions (% change from 1990),EN.ATM.METH.ZG,-15.5637385593034
United States,USA,2004,Methane emissions (% change from 1990),EN.ATM.METH.ZG,-14.6671455187599
United States,USA,2003,Methane emissions (% change from 1990),EN.ATM.METH.ZG,-13.5475412304199
United States,USA,2002,Methane emissions (% change from 1990),EN.ATM.METH.ZG,-13.5906692846703
United States,USA,2001,Methane emissions (% change from 1990),EN.ATM.METH.ZG,-13.5226053735987
United States,USA,2000,Methane emissions (% change from 1990),EN.ATM.METH.ZG,-12.7074067336223
United States,USA,1999,Methane emissions (% change from 1990),EN.ATM.METH.ZG,-10.8800318677114
United States,USA,1998,Methane emissions (% change from 1990),EN.ATM.METH.ZG,-9.38748753207159
United States,USA,1997,Methane emissions (% change from 1990),EN.ATM.METH.ZG,-7.5221599784203
United States,USA,1996,Methane emissions (% change from 1990),EN.ATM.METH.ZG,-6.10755979900759
United States,USA,1995,Methane emissions (% change from 1990),EN.ATM.METH.ZG,-5.19591114679848
United States,USA,1994,Methane emissions (% change from 1990),EN.ATM.METH.ZG,-3.5099962988288
United States,USA,1993,Methane emissions (% change from 1990),EN.ATM.METH.ZG,-3.22378284789441
United States,USA,1992,Methane emissions (% change from 1990),EN.ATM.METH.ZG,-2.26492857994216
United States,USA,1991,Methane emissions (% change from 1990),EN.ATM.METH.ZG,-1.61738044903362
United States,USA,2020,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,258002.356
United States,USA,2019,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,263498.7814
United States,USA,2018,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,265904.1728
United States,USA,2017,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,263191.4652
United States,USA,2016,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,264579.4376
United States,USA,2015,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,258692.1741
United States,USA,2014,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,258637.0787
United States,USA,2013,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,257551.4426
United States,USA,2012,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,255416.8552
United States,USA,2011,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,263586.1649
United States,USA,2010,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,256187.4243
United States,USA,2009,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,248617.5931
United States,USA,2008,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,249217.3367
United States,USA,2007,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,267192.1557
United States,USA,2006,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,263256.3213
United States,USA,2005,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,255241.5741
United States,USA,2004,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,252371.4547
United States,USA,2003,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,254396.1883
United States,USA,2002,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,245633.9507
United States,USA,2001,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,244485.7233
United States,USA,2000,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,249284.483
United States,USA,1999,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,250471.4844
United States,USA,1998,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,252199.5737
United States,USA,1997,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,255551.9966
United States,USA,1996,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,261626.5807
United States,USA,1995,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,254818.0991
United States,USA,1994,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,252553.9309
United States,USA,1993,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,245424.6388
United States,USA,1992,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,242291.3612
